username,url,comments,all_res,sentiment_class,sentiment_score,binary_class,binary_score
meggychiaaaa,https:/www.instagram.com/p/CjsLQIZJzH0/,Tomorrow this my birthday,"[[{'label': 'anger', 'score': 0.006628059316426516}, {'label': 'disgust', 'score': 0.0014502783305943012}, {'label': 'fear', 'score': 0.0012077034916728735}, {'label': 'joy', 'score': 0.3056625425815582}, {'label': 'neutral', 'score': 0.1353462040424347}, {'label': 'sadness', 'score': 0.029312750324606895}, {'label': 'surprise', 'score': 0.5203924775123596}]]",surprise,0.5203924775123596,POSITIVE,0.9993719458580016
meggychiaaaa,https:/www.instagram.com/p/CjsLQIZJzH0/,@alexyyap,"[[{'label': 'anger', 'score': 0.003589933505281806}, {'label': 'disgust', 'score': 0.0009126970544457436}, {'label': 'fear', 'score': 0.0016158120706677437}, {'label': 'joy', 'score': 0.028833527117967606}, {'label': 'neutral', 'score': 0.8597844243049622}, {'label': 'sadness', 'score': 0.025035932660102844}, {'label': 'surprise', 'score': 0.08022760599851608}]]",neutral,0.8597844243049622,POSITIVE,0.828577995300293
charmainesew,https:/www.instagram.com/p/CeYRM9Grv28/,So beautiful 💟💟💟,"[[{'label': 'anger', 'score': 0.006610682234168053}, {'label': 'disgust', 'score': 0.006207383703440428}, {'label': 'fear', 'score': 0.007970609702169895}, {'label': 'joy', 'score': 0.8029547333717346}, {'label': 'neutral', 'score': 0.1399969756603241}, {'label': 'sadness', 'score': 0.02128790318965912}, {'label': 'surprise', 'score': 0.014971659518778324}]]",joy,0.8029547333717346,POSITIVE,0.999863624572754
charmainesew,https:/www.instagram.com/p/CeYRM9Grv28/,SO CHIO,"[[{'label': 'anger', 'score': 0.0062682437710464}, {'label': 'disgust', 'score': 0.005358788650482893}, {'label': 'fear', 'score': 0.002204741118475795}, {'label': 'joy', 'score': 0.016729002818465233}, {'label': 'neutral', 'score': 0.9078587889671326}, {'label': 'sadness', 'score': 0.015117133036255836}, {'label': 'surprise', 'score': 0.04646339640021324}]]",neutral,0.9078587889671326,POSITIVE,0.9746092557907104
charmainesew,https:/www.instagram.com/p/Cg1WGHzLIev/,👏👏,"[[{'label': 'anger', 'score': 0.10381293296813965}, {'label': 'disgust', 'score': 0.026561126112937927}, {'label': 'fear', 'score': 0.016985496506094933}, {'label': 'joy', 'score': 0.03663286939263344}, {'label': 'neutral', 'score': 0.7671196460723877}, {'label': 'sadness', 'score': 0.03433455154299736}, {'label': 'surprise', 'score': 0.014553411863744259}]]",neutral,0.7671196460723877,NEGATIVE,0.6970565915107727
charmainesew,https:/www.instagram.com/p/Cg1WGHzLIev/,Omg! 🔥 love this!,"[[{'label': 'anger', 'score': 0.010249120183289051}, {'label': 'disgust', 'score': 0.003431724151596427}, {'label': 'fear', 'score': 0.005461411084979773}, {'label': 'joy', 'score': 0.4948110580444336}, {'label': 'neutral', 'score': 0.017517974600195885}, {'label': 'sadness', 'score': 0.007201775908470154}, {'label': 'surprise', 'score': 0.4613268971443176}]]",joy,0.4948110580444336,POSITIVE,0.9998565912246704
charmainesew,https:/www.instagram.com/p/Cg1WGHzLIev/,U look so good babe,"[[{'label': 'anger', 'score': 0.0019512915750965476}, {'label': 'disgust', 'score': 0.0014483809936791658}, {'label': 'fear', 'score': 0.000873800425324589}, {'label': 'joy', 'score': 0.8993396162986755}, {'label': 'neutral', 'score': 0.040847718715667725}, {'label': 'sadness', 'score': 0.02145962417125702}, {'label': 'surprise', 'score': 0.03407963737845421}]]",joy,0.8993396162986755,POSITIVE,0.9998663663864136
charmainesew,https:/www.instagram.com/p/Cg1WGHzLIev/,Is the bag from @vintagewknd too?,"[[{'label': 'anger', 'score': 0.003407341195270419}, {'label': 'disgust', 'score': 0.000904388609342277}, {'label': 'fear', 'score': 0.002583673456683755}, {'label': 'joy', 'score': 0.00666366470977664}, {'label': 'neutral', 'score': 0.7843064665794373}, {'label': 'sadness', 'score': 0.019160985946655273}, {'label': 'surprise', 'score': 0.18297342956066132}]]",neutral,0.7843064665794373,NEGATIVE,0.993643879890442
charmainesew,https:/www.instagram.com/p/Cg1WGHzLIev/,YOU LOOK AMAZING SEW,"[[{'label': 'anger', 'score': 0.005981292109936476}, {'label': 'disgust', 'score': 0.00863015465438366}, {'label': 'fear', 'score': 0.004373703617602587}, {'label': 'joy', 'score': 0.6961194276809692}, {'label': 'neutral', 'score': 0.16358701884746552}, {'label': 'sadness', 'score': 0.02122325636446476}, {'label': 'surprise', 'score': 0.10008525848388672}]]",joy,0.6961194276809692,POSITIVE,0.9998859167099
charmainesew,https:/www.instagram.com/p/Cg1WGHzLIev/,😍❤️🔥,"[[{'label': 'anger', 'score': 0.042369626462459564}, {'label': 'disgust', 'score': 0.020045384764671326}, {'label': 'fear', 'score': 0.10147968679666519}, {'label': 'joy', 'score': 0.03806918486952782}, {'label': 'neutral', 'score': 0.7659778594970703}, {'label': 'sadness', 'score': 0.02696419321000576}, {'label': 'surprise', 'score': 0.005094052292406559}]]",neutral,0.7659778594970703,NEGATIVE,0.6970565915107727
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,Damn that hair color tho love it,"[[{'label': 'anger', 'score': 0.3189629316329956}, {'label': 'disgust', 'score': 0.317491739988327}, {'label': 'fear', 'score': 0.008014894090592861}, {'label': 'joy', 'score': 0.02376542054116726}, {'label': 'neutral', 'score': 0.1050499826669693}, {'label': 'sadness', 'score': 0.12600882351398468}, {'label': 'surprise', 'score': 0.10070627182722092}]]",anger,0.3189629316329956,POSITIVE,0.9993090629577636
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,10 Things I Hate About You - leah kate,"[[{'label': 'anger', 'score': 0.6613795161247253}, {'label': 'disgust', 'score': 0.11580130457878113}, {'label': 'fear', 'score': 0.0033950726501643658}, {'label': 'joy', 'score': 0.013692272827029228}, {'label': 'neutral', 'score': 0.02444658800959587}, {'label': 'sadness', 'score': 0.17599907517433167}, {'label': 'surprise', 'score': 0.0052861482836306095}]]",anger,0.6613795161247253,NEGATIVE,0.7123270034790039
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,Permission to Dance by BTS 💃 🕺,"[[{'label': 'anger', 'score': 0.03223500773310661}, {'label': 'disgust', 'score': 0.012770037166774273}, {'label': 'fear', 'score': 0.05962694063782692}, {'label': 'joy', 'score': 0.47534558176994324}, {'label': 'neutral', 'score': 0.39496269822120667}, {'label': 'sadness', 'score': 0.016364403069019318}, {'label': 'surprise', 'score': 0.008695420809090137}]]",joy,0.4753455817699432,NEGATIVE,0.679762601852417
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,"Whenever, wherever","[[{'label': 'anger', 'score': 0.022388668730854988}, {'label': 'disgust', 'score': 0.016779780387878418}, {'label': 'fear', 'score': 0.029742999002337456}, {'label': 'joy', 'score': 0.007092118263244629}, {'label': 'neutral', 'score': 0.8807916045188904}, {'label': 'sadness', 'score': 0.018755163997411728}, {'label': 'surprise', 'score': 0.024449598044157028}]]",neutral,0.8807916045188904,POSITIVE,0.9454980492591858
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,current fav is 妈妈的话,"[[{'label': 'anger', 'score': 0.029866797849535942}, {'label': 'disgust', 'score': 0.022402208298444748}, {'label': 'fear', 'score': 0.010129683651030064}, {'label': 'joy', 'score': 0.009588963352143764}, {'label': 'neutral', 'score': 0.9028884768486023}, {'label': 'sadness', 'score': 0.00732456473633647}, {'label': 'surprise', 'score': 0.017799289897084236}]]",neutral,0.9028884768486024,NEGATIVE,0.5024635195732117
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,Current favourite: Light switch - Charlie Puth.,"[[{'label': 'anger', 'score': 0.004698284901678562}, {'label': 'disgust', 'score': 0.007797205820679665}, {'label': 'fear', 'score': 0.0015288799768313766}, {'label': 'joy', 'score': 0.1328362226486206}, {'label': 'neutral', 'score': 0.8269352316856384}, {'label': 'sadness', 'score': 0.006524776108562946}, {'label': 'surprise', 'score': 0.019679348915815353}]]",neutral,0.8269352316856384,POSITIVE,0.9534822106361388
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,My fav song is angel baby by troye sivan,"[[{'label': 'anger', 'score': 0.0010814886773005128}, {'label': 'disgust', 'score': 0.0006463316385634243}, {'label': 'fear', 'score': 0.0013286417815834284}, {'label': 'joy', 'score': 0.9279033541679382}, {'label': 'neutral', 'score': 0.02282494306564331}, {'label': 'sadness', 'score': 0.010603099130094051}, {'label': 'surprise', 'score': 0.035612139850854874}]]",joy,0.9279033541679382,POSITIVE,0.9988721013069152
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,rewrite the stars - zac efron and zendaya,"[[{'label': 'anger', 'score': 0.007287811487913132}, {'label': 'disgust', 'score': 0.0015224625822156668}, {'label': 'fear', 'score': 0.0012913697864860296}, {'label': 'joy', 'score': 0.04567806422710419}, {'label': 'neutral', 'score': 0.8374384045600891}, {'label': 'sadness', 'score': 0.013686295598745346}, {'label': 'surprise', 'score': 0.09309566766023636}]]",neutral,0.8374384045600891,NEGATIVE,0.9955227375030518
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,It's your love ❤️ by Faith Hill and Tim McGraw ❤️,"[[{'label': 'anger', 'score': 0.007667382247745991}, {'label': 'disgust', 'score': 0.0037301788106560707}, {'label': 'fear', 'score': 0.00518227182328701}, {'label': 'joy', 'score': 0.47550100088119507}, {'label': 'neutral', 'score': 0.4558820128440857}, {'label': 'sadness', 'score': 0.01947955973446369}, {'label': 'surprise', 'score': 0.03255752474069595}]]",joy,0.475501000881195,POSITIVE,0.9995157718658448
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,current favourite song : night changes by one direction !,"[[{'label': 'anger', 'score': 0.03526584059000015}, {'label': 'disgust', 'score': 0.003307391656562686}, {'label': 'fear', 'score': 0.008030503056943417}, {'label': 'joy', 'score': 0.33667275309562683}, {'label': 'neutral', 'score': 0.2640681862831116}, {'label': 'sadness', 'score': 0.021160008385777473}, {'label': 'surprise', 'score': 0.33149537444114685}]]",joy,0.3366727530956268,POSITIVE,0.9957026839256288
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,Akuma no ko (AOT finale song) 🥹🥹,"[[{'label': 'anger', 'score': 0.0112763075158}, {'label': 'disgust', 'score': 0.006882683373987675}, {'label': 'fear', 'score': 0.025303738191723824}, {'label': 'joy', 'score': 0.3865785598754883}, {'label': 'neutral', 'score': 0.517359733581543}, {'label': 'sadness', 'score': 0.035874199122190475}, {'label': 'surprise', 'score': 0.016724752262234688}]]",neutral,0.517359733581543,NEGATIVE,0.9345276355743408
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,fearless - lessarafim!,"[[{'label': 'anger', 'score': 0.0015942876925691962}, {'label': 'disgust', 'score': 0.0002993890084326267}, {'label': 'fear', 'score': 0.9926881790161133}, {'label': 'joy', 'score': 0.0013034682488068938}, {'label': 'neutral', 'score': 0.0014345900854095817}, {'label': 'sadness', 'score': 0.0014766358071938157}, {'label': 'surprise', 'score': 0.0012034578248858452}]]",fear,0.9926881790161132,POSITIVE,0.9995132684707642
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,❤️ Highway don't care by Taylor Swift ❤️,"[[{'label': 'anger', 'score': 0.300175279378891}, {'label': 'disgust', 'score': 0.203378826379776}, {'label': 'fear', 'score': 0.0295585747808218}, {'label': 'joy', 'score': 0.019565341994166374}, {'label': 'neutral', 'score': 0.3949234187602997}, {'label': 'sadness', 'score': 0.04837826266884804}, {'label': 'surprise', 'score': 0.00402031047269702}]]",neutral,0.3949234187602997,NEGATIVE,0.998195230960846
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,最重要的决定!,"[[{'label': 'anger', 'score': 0.49334606528282166}, {'label': 'disgust', 'score': 0.034403376281261444}, {'label': 'fear', 'score': 0.04135788232088089}, {'label': 'joy', 'score': 0.04820985719561577}, {'label': 'neutral', 'score': 0.11425546556711197}, {'label': 'sadness', 'score': 0.008968135342001915}, {'label': 'surprise', 'score': 0.2594591975212097}]]",anger,0.4933460652828216,POSITIVE,0.9376930594444276
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,Psy New Face,"[[{'label': 'anger', 'score': 0.00741485645994544}, {'label': 'disgust', 'score': 0.012588809244334698}, {'label': 'fear', 'score': 0.005159634631127119}, {'label': 'joy', 'score': 0.08194676786661148}, {'label': 'neutral', 'score': 0.5367730259895325}, {'label': 'sadness', 'score': 0.04739808291196823}, {'label': 'surprise', 'score': 0.30871880054473877}]]",neutral,0.5367730259895325,POSITIVE,0.9975479245185852
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,"crap I just realise,I am too late @charmainesew","[[{'label': 'anger', 'score': 0.017983628436923027}, {'label': 'disgust', 'score': 0.0017051877221092582}, {'label': 'fear', 'score': 0.011794472113251686}, {'label': 'joy', 'score': 0.0034617711789906025}, {'label': 'neutral', 'score': 0.06335543096065521}, {'label': 'sadness', 'score': 0.07507815212011337}, {'label': 'surprise', 'score': 0.8266213536262512}]]",surprise,0.8266213536262512,NEGATIVE,0.9996045231819152
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,my current favourite song still is song from TSL- Can you feel it,"[[{'label': 'anger', 'score': 0.0028627519495785236}, {'label': 'disgust', 'score': 0.0008186190971173346}, {'label': 'fear', 'score': 0.0008777342736721039}, {'label': 'joy', 'score': 0.9051947593688965}, {'label': 'neutral', 'score': 0.023467738181352615}, {'label': 'sadness', 'score': 0.006312422454357147}, {'label': 'surprise', 'score': 0.060466062277555466}]]",joy,0.9051947593688964,POSITIVE,0.99794739484787
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,A Thousand Miles by Vanessa Carlton,"[[{'label': 'anger', 'score': 0.010791637934744358}, {'label': 'disgust', 'score': 0.0039636739529669285}, {'label': 'fear', 'score': 0.02163868024945259}, {'label': 'joy', 'score': 0.13152848184108734}, {'label': 'neutral', 'score': 0.4764198958873749}, {'label': 'sadness', 'score': 0.06436842679977417}, {'label': 'surprise', 'score': 0.29128924012184143}]]",neutral,0.4764198958873749,POSITIVE,0.9939590692520142
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,The Next Episode,"[[{'label': 'anger', 'score': 0.014637842774391174}, {'label': 'disgust', 'score': 0.019036784768104553}, {'label': 'fear', 'score': 0.021306045353412628}, {'label': 'joy', 'score': 0.022716864943504333}, {'label': 'neutral', 'score': 0.8593101501464844}, {'label': 'sadness', 'score': 0.008619464002549648}, {'label': 'surprise', 'score': 0.05437297374010086}]]",neutral,0.8593101501464844,POSITIVE,0.8666834235191345
charmainesew,https:/www.instagram.com/p/Cd5YXVdrBfN/,"Nirvana's ""Something in the Way"" (1991) which was in the recent movie ""The Batman"" (2022).@charmainesew, this song was also used in the films ""Jerry Maguire"" (1996), ""Jarhead"" (2005), and ""Twice Born"" (2012).","[[{'label': 'anger', 'score': 0.005498944781720638}, {'label': 'disgust', 'score': 0.0017355027375742793}, {'label': 'fear', 'score': 0.0077794697135686874}, {'label': 'joy', 'score': 0.267442911863327}, {'label': 'neutral', 'score': 0.29572930932044983}, {'label': 'sadness', 'score': 0.16207289695739746}, {'label': 'surprise', 'score': 0.259740948677063}]]",neutral,0.2957293093204498,POSITIVE,0.9716605544090272
charmainesew,https:/www.instagram.com/p/CkDVSIzrkTP/,"Same, you think still can?","[[{'label': 'anger', 'score': 0.03661904111504555}, {'label': 'disgust', 'score': 0.03069162555038929}, {'label': 'fear', 'score': 0.005480323452502489}, {'label': 'joy', 'score': 0.015868226066231728}, {'label': 'neutral', 'score': 0.6849016547203064}, {'label': 'sadness', 'score': 0.008086669258773327}, {'label': 'surprise', 'score': 0.21835240721702576}]]",neutral,0.6849016547203064,NEGATIVE,0.9768388867378236
charmainesew,https:/www.instagram.com/p/CkDVSIzrkTP/,How to join tsl?,"[[{'label': 'anger', 'score': 0.01700381375849247}, {'label': 'disgust', 'score': 0.0048413705080747604}, {'label': 'fear', 'score': 0.14533169567584991}, {'label': 'joy', 'score': 0.010608762502670288}, {'label': 'neutral', 'score': 0.7188767194747925}, {'label': 'sadness', 'score': 0.011065289378166199}, {'label': 'surprise', 'score': 0.09227240085601807}]]",neutral,0.7188767194747925,NEGATIVE,0.9842445254325868
charmainesew,https:/www.instagram.com/p/CkDVSIzrkTP/,Can.,"[[{'label': 'anger', 'score': 0.02287987433373928}, {'label': 'disgust', 'score': 0.028329933062195778}, {'label': 'fear', 'score': 0.012919245287775993}, {'label': 'joy', 'score': 0.026522362604737282}, {'label': 'neutral', 'score': 0.7610929608345032}, {'label': 'sadness', 'score': 0.11130932718515396}, {'label': 'surprise', 'score': 0.0369463786482811}]]",neutral,0.7610929608345032,POSITIVE,0.9959436058998108
charmainesew,https:/www.instagram.com/p/CkDVSIzrkTP/,I’ll be waiting for it,"[[{'label': 'anger', 'score': 0.004642129875719547}, {'label': 'disgust', 'score': 0.001538144308142364}, {'label': 'fear', 'score': 0.002695190254598856}, {'label': 'joy', 'score': 0.04836728423833847}, {'label': 'neutral', 'score': 0.919884979724884}, {'label': 'sadness', 'score': 0.009146817028522491}, {'label': 'surprise', 'score': 0.013725362718105316}]]",neutral,0.919884979724884,POSITIVE,0.9963542222976683
charmainesew,https:/www.instagram.com/p/CkDVSIzrkTP/,still can! Still got time!🤭 @charmainesew,"[[{'label': 'anger', 'score': 0.012944666668772697}, {'label': 'disgust', 'score': 0.000868531409651041}, {'label': 'fear', 'score': 0.006150331813842058}, {'label': 'joy', 'score': 0.12029062211513519}, {'label': 'neutral', 'score': 0.4761418402194977}, {'label': 'sadness', 'score': 0.28657951951026917}, {'label': 'surprise', 'score': 0.09702447056770325}]]",neutral,0.4761418402194977,POSITIVE,0.9982995390892028
charmainesew,https:/www.instagram.com/p/CjfSE-KrZiw/,Hey if I May miss @charmainesew  Don’t mind me saying it just 1 year. Why do have pick on the mr Rainer if i May,"[[{'label': 'anger', 'score': 0.0020921106915920973}, {'label': 'disgust', 'score': 0.00034476941800676286}, {'label': 'fear', 'score': 0.00738820293918252}, {'label': 'joy', 'score': 0.005732402205467224}, {'label': 'neutral', 'score': 0.00955322477966547}, {'label': 'sadness', 'score': 0.9632579684257507}, {'label': 'surprise', 'score': 0.011631247587502003}]]",sadness,0.9632579684257508,NEGATIVE,0.972969889640808
